textID,text,selected_text,sentiment
63fec8932a,@ it hurts me that my sister has so much potential and she isnt using any of it  what a waste of God-given talent.,@ it hurts me that my sister has so much potential and she isnt using any of it  what a waste of God-given talent.,neutral
9713d517c4,watching missy elliot video collection so sad I was told that I looked like her all through high school,so sad,negative
608b02c067," No, nothing so important. I just like it to look like that. It`s an old hairstype actually",like,positive
2de29783f4,Sometimes it hurts that pets cant talk back to us. What if they are in pain. How would they tell us.,it hurts that pets cant talk back to us. What if they are in pain. Ho,negative
764ca7a97b,June gloom seems to have arrived early,June gloom seems to have arrived early,neutral
65a48787a4,HollowbabesHere comes the utter shite #bgt <I completely agree,Here comes the utter shite,negative
14961a38ce, idk if i could.  it would cost me soo much there.,d cost,negative
c0bf50f198,". Tickets, i need my tickets, where are my tickets. i want my ticketttttss",". Tickets, i need my tickets, where are my tickets. i want my ticketttttss",neutral
a6adde8a33, i was in a hospital for a week and a half pretty much on the virge of dying.,i was in a hospital for a week and a half pretty much on the virge of dying.,negative
45d0e20f00,ummm. no it didnt work so i guess im stuck with this uglyonee,i guess im stuck with this uglyonee,negative
cd7a4ae111,got a case of the bubblies.,got a case of the bubblies.,neutral
e9f57bf9da, YOU`RE TELLING ME.,YOU`RE TELLING ME.,neutral
7cfef8c053,Every day is Mother`s Day.... Don`t wait for 1 of 365 days to come around to show your mom how much you appreciate and love her.,appreciate and love her.,positive
ef6c062165," Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*",thanks,positive
b087af5ae9,"Work, work, work and why did I get so tired all of a sudden.  , nicole told me you say `Hi` aww she was so enthusiastic  hi paul","I get so tired all of a sudden.  , nicole told me you say `Hi` aww she was so enthusiastic  hi paul",neutral
106d853e53, its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,neutral
131798455c,Bank holiday  Off to the station now. Catch you all later.,Bank holiday  Off to the station now. Catch you all later.,neutral
f29f83bf06, That`s the problem. DNS isn`t working  uTorrent and DestroyTwitter are working while everything else is down.,problem.,negative
db401769c1,"It`s 4pm Friday, he left at 6am Thursday.... surely he should be there now","It`s 4pm Friday, he left at 6am Thursday.... surely he should be there now",neutral
4cfac67cd5, haha I wish! I have a BFA in photography now.,wish!,positive
c1a70683f8, whys your cat in pain?,pain?,negative
cb349bae1a,im still melting and im in the house in the shade  its not fair.,m still melting and im in the house in the shade  its not fair.,negative
fed62986b9," woot, woot! super cool",cool,positive
8093e59497, theme tune? Your robin I`m BATMAN!,theme tune? Your robin I`m BATMAN!,neutral
faae6e2fa3,"Man, looking through and packing up my books is looking at my past lives. Feeling kind of sentimental",Feeling kind of sentimental,positive
86ad37ee29, Morning Sunshine,Morning Sunshine,neutral
cac9188d1d,made $30 tonight watching 2 little kids swim and watch a movie!!! haha i love babysitting haha,love,positive
46dac75232,Pshh i dont have it,Pshh i dont have it,negative
a33cec15dd, I did,I did,neutral
0c9f40d6b2,"_j 4ever, it was in she`s the man aswell  I love them now. I want gossip girl too! Have decided summer = spending lots.",I love them,positive
daad2b596b,I love you MOM!,I love,positive
ba6e4b615b,Too hot. Station isn`t packed but train packed. No windows open on train. Roasted sardines.,Too hot.,negative
21c4406bdb," nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed",", i was disappointed",negative
2fcf97e2ff," def cheese and onion  however after being back in the states for 4 months, finding a bag of salt&vinegar...they tasted GREAT!",d GREAT,positive
148582dfe6,THE best job in the world & yes its in Australia  http://tinyurl.com/clxl4l,best,positive
5eb0846f97,homework on a friday night...lame,lame,negative
42b5e490d8,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song,neutral
c9314caadf, ur leaving me for a week  i know i dont see u everyday but i like the fact that ur in the same city as me,ur leaving me for a week  i know i dont see u everyday but i like the fact that ur in the same city as me,neutral
d030631a4b,"thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl",goodluck,positive
ec91cfec7a," I`m in Devon this weekend! Cloudy, but dry.","I`m in Devon this weekend! Cloudy, but dry.",neutral
1cd56df654,a bedtime story pls....,a bedtime story pls....,neutral
87e92fbca7,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,neutral
4e59acf15c," lol, don`t rub it in","lol, don`t rub it in",neutral
3c087c9a34,_marie hey girl i`m sorry about your loss. best wishes,_marie hey girl i`m sorry about your loss. best wishes,neutral
548556fb49,I don`t know what this is all about  but I`m goin to sleep,I don`t know what this is all about  but I`m goin to sleep,neutral
59af8932b4, hahah  i loveeee him though.,i loveeee him,positive
22a195f2d7, looks class the water splash looks so real  looking forward to my review copy ;),looking forward,positive
2d0804d041,"has just come back from horse riding, what a brilliant day",brilliant,positive
2bd4f0bd2d,Wanting to go out... apparently no ones available!,Wanting to go out... apparently no ones available!,neutral
d2338d3081," I created a monster! bwahaha! oh, and I got your baby home safe and sound.","I created a monster! bwahaha! oh, and I got your baby home safe and sound.",positive
e68742dc7f,mommy coming home from vegas tonight! going to pick her up later in islip her plane doesnt get in until 10:40. KILLME. i want my mommy,islip her plane,negative
c399097cad,night night twits! im so glad I will be waking up to a saturday off work!! printer has broke though,im so glad I will be waking up to a saturday off work!! printer has broke though,neutral
13faba9a16,5-4-09 what do you think ill be doing tonight,5-4-09 what do you think ill be doing tonight,neutral
427172cda4, ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching & messing with bad system.,Sometimes I miss teaching & messing with bad system,negative
7e9df3893e," Looks like you did the full Lincoln Marathon yesterday? That is awesome, the HM was tough for me","That is awesome, the HM was tough for me",neutral
23e8533b42,"It`s so awesome to know that there are people who think I have what it takes to make it in Nashville, and who offer to help if I want it.","It`s so awesome to know that there are people who think I have what it takes to make it in Nashville, and who offer to help if I want it.",positive
5ebdc20153,rblpnqte : 'sheesh I am sending one up to you .  I think you could use it  lol' RB DELUX... ? http://blip.fm/~5z36j,rblpnqte : 'sheesh I am sending one up to you .  I think you could use it  lol' RB DELUX... ? http://blip.fm/~5z36j,neutral
d6a093b60e,'To boldly go where no one has gone before...','To boldly go where no one has gone before...',neutral
2003e360f8,I`m trying to find the driver for my Microsoft Lifecam VX-3000 Webcam and can`t find it anywhere! anyone have any links?,can`t find it anywhere!,negative
c1c279fef1, yep im very jelous too  id love to be in miley position haha x,yep im very jelous too  id love to be in miley position haha x,neutral
98fe54bad4,The muse has me gripped firmly by the throat. Really enjoying my writing,Really enjoying,positive
807a71e9d1, i cannot deal w/ this tweet. lol.,i cannot deal,negative
b3f5692575," yeah, guess we gotta wait til sometime in June","yeah, guess we gotta wait til sometime in June",neutral
8f3896e778,Done! Goin home to eat dindin and contemplate what the night holds for me,Done! Goin home to eat dindin and contemplate what the night holds for me,neutral
5d032ba2c6,"dont look at my toes... put shoes on, then painted big toe!","dont look at my toes... put shoes on, then painted big toe!",neutral
09a8f32651,I can`t keep it,I can`t keep it,negative
cd1bb06d8b,Great day. And another one awaits,Great day.,positive
37ed7e29d6," Thank you! Your makeup art is top-notch, come to my house every morning! ha ha",Thank you!,positive
bb97edb997,"off to bed, night every onee","off to bed, night every onee",neutral
da3d86d018,_a_michael CUTE  thanks for sharing! AND PLEASE Direct Message ME before you go to bed James ;) ;) you know you want to!,thanks,positive
2a045d5207,i miss our walks home together,i miss our walks home together,negative
421beb7e2b,"_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",luv 2,positive
86468dc721,Gonna have to have arthroscopy to repair my knee,repair,negative
43dc528d53, So sorry  Definitely getting it out this weekend.,So sorry,negative
587777344e," Like double posting on twitter?  ;)  lol.  Not me, I don`t take anything.","Like double posting on twitter?  ;)  lol.  Not me, I don`t take anything",neutral
6a00824355,charbotgreen has been suspended  'unusual activity??','unusual activity??',negative
11d1273747,Goodnight everyone  Happy Mothers Day to all of the mothers out there,Goodnight everyone  Happy Mothers Day to all of the mothers out there,positive
4e4dd166c0,off to bed was gonna read some new moon but its a little late now  night night all ****,off to bed was gonna read some new moon but its a little late now  night night all ****,neutral
dd5f411254,Gettin home frm hangin with Herman,Gettin home frm hangin with Herman,neutral
a8d1027c8c,"New Star Trek movie = Awesomeness. Unnecessary brief underwear scene (pun intended) but besides that, just awesomeness.  #startrek",Awesomeness.,positive
baba9bcb3a,  maybe a good night`s sleep for everyone?,a good,positive
dd6b7946a9,"#PhpEd 5.6 running successfuly via #wine , now to get EMS running","#PhpEd 5.6 running successfuly via #wine , now to get EMS running",neutral
952efb8ad1, ok point taken.  I`ll tell my team to stop our cynical championing of standards. Active-X is far better anyway,r better,positive
054c11549e, i wish i was still in my jams,wish,positive
46a80e9366,I wish I could go back to bed with ,wish,positive
d0cb089016, Hahaha!! Tv isn`t really my thing anyway..I more of a music girl,Hahaha!,positive
121b097b0b,Tidied & hoovered the whole flat - and all b4 10am today  Now we`re heading out2 German bakery 4 breakfast followed by a walk in the park,Tidied & hoovered the whole flat - and all b4 10am today  Now we`re heading out2 German bakery 4 breakfast followed by a walk in the park,neutral
89764b6d5a,Well that exam rocked...one more to go - the one we`ve all been dreading! Bit of revision tonight before work tomorrow,Well that exam rocked...one more to go - the one we`ve all been dreading!,neutral
828bc045fc,_b I met  at EPIC - he said you were at SS Coffee... I thought he just meant sitting there drinking a lot of coffee,_b I met  at EPIC - he said you were at SS Coffee... I thought he just meant sitting there drinking a lot of coffee,neutral
5fbebe92e4, I don`t know how to use this,I don`t know how to use this,neutral
c4790ca0ae, lol I really wanna go there!! Imma check the vid out rite now,lol I really wanna go there!! Imma check the vid out rite now,neutral
